model_name,model_type,q_label,top_fraction_requested,top_fraction_observed,top_weighted_support,captured_fire_positive_grid_cells,observed_fire_positive_grid_cells,recall_at_top_q,precision_at_top_q,lift_at_q,average_precision,observed_prevalence,ap_lift,recall_at_top_q_error,precision_at_top_q_error,lift_at_q_error,ap_lift_error
Random Forest,random_forest,top_0.1pct,0.001,0.0010001549849976753,3588.0,0.0,357.0,0.0,0.0,0.0,0.0003435997360521789,9.951374850729378e-05,3.4527865868402596,0.0,0.0,0.0,36.148650441188124
Random Forest,random_forest,top_0.5pct,0.005,0.005000217424996739,17938.0,7.0,357.0,0.0196078431372549,0.00039023302486341843,3.9213981054569222,0.0003435997360521789,9.951374850729378e-05,3.4527865868402596,0.0,0.0,0.0,2.0590545026176317
Random Forest,random_forest,top_1pct,0.01,0.010000156099997659,35875.0,8.0,357.0,0.022408963585434174,0.0002229965156794425,2.2408613786978204,0.0003435997360521789,9.951374850729378e-05,3.4527865868402596,0.3535533905932738,0.0035355339059327377,35.35533905932738,34.34181345845552
Random Forest,random_forest,top_5pct,0.05,0.05000022299999665,179373.0,60.0,357.0,0.16806722689075632,0.00033449850311919856,3.361329546285575,0.0003435997360521789,9.951374850729378e-05,3.4527865868402596,0.3535533905932738,0.0007071067811865475,7.0710678118654755,10.621139214317395
