model_name,model_type,scale,spatial_resolution_degrees,support_units,weighted_support,positive_units,observed_prevalence,average_precision,roc_auc,max_f1,precision_at_max_f1,recall_at_max_f1,threshold_at_max_f1,weighted_brier_score,weighted_logloss,observed_fire_positive_grid_cells,expected_fire_positive_grid_cells,expected_observed_count_ratio,observed_prevalence_error,average_precision_error,roc_auc_error,max_f1_error
Random Forest,random_forest,exact_0.1_degree_cell_day,0.1,3587444,3587444.0,357.0,9.951374850729378e-05,0.0003435997360521789,0.8453711122397523,0.0010095911155981827,0.0005081874647092038,0.07563025210084033,0.00027375764142785014,9.950065437292292e-05,0.0009924788441299697,357.0,109.04679585834285,0.3054532096872349,0.0,0.0016906670189061738,0.07916852100593452,0.004166837625161724
Random Forest,random_forest,neighborhood_3x3_cell_day,0.30000000000000004,3587444,3587444.0,1962.0,0.0005469074917963876,0.0020670838681125,0.8503526810053806,0.004338300056048508,0.00218475073313783,0.3037716615698267,0.00010032089902264618,0.0005468145507699709,0.005307296015926771,1962.0,109.04679585834285,0.05557940665562836,0.0,5.033596659466785e-05,0.0044154176186408075,3.209902016976307e-05
Random Forest,random_forest,coarse_0.5_degree_cell_day,0.5,149172,3587444.0,4513.0,0.0012579987311300191,0.005206733074580335,0.8561757182849971,0.012288031457360533,0.013793103448275862,0.011079104808331486,0.0005368663064830298,0.001257777521929212,0.01211991259180363,357.0,109.04679585834185,0.024162817606545945,9.496825930809841e-07,0.0007476491870113351,0.038606105240779315,0.005696735003933103
Random Forest,random_forest,coarse_1_degree_cell_day,1.0,38905,3587444.0,15792.0,0.004402019933969701,0.014778725992328585,0.8521861711161136,0.03311754722817499,0.016931331511595767,0.752532928064843,4.249031506335368e-05,0.004401310630400539,0.042565546677127634,357.0,109.04679585834185,0.006905192240269874,4.872110414601826e-05,0.0019256386377141865,0.0017900810421909582,0.00860908267182659
