model,feature_set,region_display,period,support,positives,positive_rate,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold
CatBoost,all features,Far East,2021-2025,10457,1230,0.11762455771253706,0.30345572354211664,0.6853658536585366,0.42065868263473055,0.00027546897180051106,0.3490091183495905,0.0022660438096129055,0.8195531671367434,0.15084377717728992,0.4920829446562272
CatBoost,all features,Far East,2022,2076,192,0.09248554913294797,0.25675675675675674,0.59375,0.3584905660377358,0.02261784628516681,0.2930376814497801,0.03729098701912285,0.8037060996107571,0.14032563435199427,0.4920829446562272
CatBoost,all features,Far East,2023,2267,333,0.14689016321129245,0.36363636363636365,0.7687687687687688,0.49373191899710706,0.015000193047532173,0.3577736217978907,0.008942983345946393,0.8239881556841225,0.15678176830637702,0.4920829446562272
CatBoost,all features,Far East,2024,2229,298,0.13369223867205024,0.24935400516795866,0.6476510067114094,0.36007462686567165,0.019354617066643792,0.3028753947257701,0.0034032973627291666,0.7575759682189914,0.18110218831846436,0.4920829446562272
CatBoost,all features,Far East,2025,1744,137,0.07855504587155963,0.3080168776371308,0.5328467153284672,0.39037433155080214,0.03315665319165386,0.41169742651371566,0.10080250089735217,0.8393751788480143,0.11808931810375788,0.4920829446562272
CatBoost,all features,Global,2021,87238,24772,0.28395882528256033,0.5139414256268545,0.9159534958824479,0.6584350198052843,5.4580028934063156e-05,0.6679063511686755,0.005448920825391068,0.8607756971479874,0.1719389296662025,0.4920829446562272
CatBoost,all features,Global,2021-2023,206438,36593,0.17725903176740718,0.4145054242076925,0.8499439783565162,0.557248694312308,0.000523603158742155,0.581543694087822,0.0016999180811163672,0.87165885735908,0.15366368790094095,0.4920829446562272
CatBoost,all features,Global,2021-2025,321173,49514,0.15416613476226207,0.3866930421881538,0.8211818879508825,0.5257917264745057,0.00546004789362184,0.54627891056253,0.0008530944872809891,0.8694764922273414,0.14869584247424097,0.4920829446562272
CatBoost,all features,Global,2022,58312,4923,0.08442516120181094,0.2345258375922771,0.5872435506804794,0.33518840579710146,0.0036630577702844967,0.25704638502424976,0.006321963098996343,0.816282511527131,0.13228728807885237,0.4920829446562272
CatBoost,all features,Global,2023,60888,6898,0.11328997503613192,0.29749973057441537,0.8003769208466223,0.43376807039597737,0.001030880314837669,0.40775340155630646,0.0008587653067532271,0.8455419941549263,0.14795164423564963,0.4920829446562272
CatBoost,all features,Global,2024,65063,9134,0.1403870095138558,0.3396457832507482,0.7579373768338078,0.46908561168140395,0.00039273328768826664,0.43550132415093157,0.0061111822087264595,0.842139741648972,0.1493989143033993,0.4920829446562272
CatBoost,all features,Global,2025,49672,3787,0.07624013528748591,0.27078409207686777,0.695801425930816,0.3898505696108892,0.007790984558438626,0.4239983954821372,0.00014880250504560732,0.8524118990833072,0.12712843957889522,0.4920829446562272
CatBoost deployment-weighted,all features,Central Asia,2021,10197,903,0.08855545748749633,0.12313710879284649,0.7320044296788483,0.210811672779461,0.006299317351130487,0.12237636961808357,0.002468519709150773,0.6413969669520888,0.21938473094974167,0.4627082306595781
CatBoost deployment-weighted,all features,Central Asia,2021-2023,29340,2012,0.06857532379004772,0.08903924221921515,0.6540755467196819,0.15674130538351597,0.004724325573350534,0.09084337703357803,0.0025580796836795405,0.6246897093725702,0.217833042618983,0.4627082306595781
CatBoost deployment-weighted,all features,Central Asia,2021-2025,45961,2503,0.05445921542177063,0.07028034143593744,0.6480223731522173,0.1268079118129935,0.0001950238505206952,0.07057901074079463,0.0010073584203047284,0.6192805505775598,0.2167657183397155,0.4627082306595781
CatBoost deployment-weighted,all features,Central Asia,2022,9862,698,0.07077671871831272,0.08759565042287555,0.6232091690544412,0.15360169491525424,0.004069530919850885,0.09489548400282469,0.003708457149479695,0.621978490642967,0.21800824925078643,0.4627082306595781
CatBoost deployment-weighted,all features,Central Asia,2023,9281,411,0.044284021118413966,0.04948268106162843,0.5352798053527981,0.09059089973234506,0.003610844019676238,0.051715632660319304,0.0002718922234765338,0.5831292500212587,0.2159420337070564,0.4627082306595781
CatBoost deployment-weighted,all features,Central Asia,2024,9003,187,0.020770854159724537,0.030186109850204267,0.7112299465240641,0.05791421728717614,0.00033202454632870313,0.027512423770065225,0.0008975848475111217,0.6318992206683036,0.21414435128865894,0.4627082306595781
CatBoost deployment-weighted,all features,Central Asia,2025,7618,304,0.039905487004463114,0.044438736193167225,0.569078947368421,0.08243983797950917,0.0020102166214603363,0.0453721453313501,0.00012494547244855625,0.5737309395823439,0.21575296869505184,0.4627082306595781
CatBoost deployment-weighted,all features,Eastern Siberia,2021,44639,19789,0.4433119021483456,0.46258218621487845,0.949264743039062,0.6220404649160568,0.0024185778463392846,0.4773260602457369,0.0037744544446670874,0.5551443412102307,0.2470432702145921,0.4627082306595781
CatBoost deployment-weighted,all features,Eastern Siberia,2021-2023,82438,22636,0.2745821101919018,0.2926279008982983,0.9397420038876126,0.4462860199939158,0.0005430507393173853,0.3002151079971737,0.001412135893010704,0.5508144251006233,0.23447127066317333,0.4627082306595781
CatBoost deployment-weighted,all features,Eastern Siberia,2021-2025,128260,31267,0.24377826290347732,0.25845524478633997,0.9294783637701091,0.4044477844578045,0.001939255855114947,0.2627204159631155,0.0009944627140194347,0.5438399487440042,0.23218971435802646,0.4627082306595781
CatBoost deployment-weighted,all features,Eastern Siberia,2022,18946,1456,0.07684999472184102,0.0825339479257506,0.9100274725274725,0.1513420902341519,0.0013392658772702253,0.08270370140434508,0.0020501224949541893,0.5288067867666925,0.21971235698811234,0.4627082306595781
CatBoost deployment-weighted,all features,Eastern Siberia,2023,18853,1391,0.07378136105659577,0.07248908296943231,0.8353702372393961,0.1334022157166638,0.0005307870592833647,0.06383844834609745,0.0007239458018568587,0.424001494134825,0.21953576387443507,0.4627082306595781
CatBoost deployment-weighted,all features,Eastern Siberia,2024,26660,6189,0.23214553638409602,0.2408266923548472,0.888673452900307,0.3789575223068178,0.0008660355128925876,0.23752123770455266,0.0040013328248988825,0.5210558396143419,0.23132530044322205,0.4627082306595781
CatBoost deployment-weighted,all features,Eastern Siberia,2025,19162,2442,0.12743972445464982,0.13539080052027905,0.9377559377559378,0.23661913618516223,0.0006809473246178865,0.13778741490432936,0.0007091706016468141,0.5447576110255536,0.2235767478767088,0.4627082306595781
CatBoost deployment-weighted,all features,Europe,2021,11926,847,0.07102129800436022,0.06556195965417867,0.10743801652892562,0.0814317673378076,0.007082054484302296,0.09418380021970205,0.0022124912435546704,0.6296794311711968,0.21687634450324447,0.4627082306595781
CatBoost deployment-weighted,all features,Europe,2021-2023,32712,1723,0.052671802396674,0.05501375343835959,0.1276842716192687,0.07689619014330654,0.0031573945344795366,0.07275085567769385,0.004537439054639593,0.6413746461286218,0.21537295939178808,0.4627082306595781
CatBoost deployment-weighted,all features,Europe,2021-2025,52062,2848,0.05470400676116938,0.0567584287039901,0.1288623595505618,0.07880609834657505,0.00019088124084293658,0.0737604983688098,0.00031263167906128415,0.6317943314693498,0.215549894317955,0.4627082306595781
CatBoost deployment-weighted,all features,Europe,2022,10330,382,0.036979670861568247,0.048280907095830286,0.17277486910994763,0.07547169811320754,0.0007376894893189435,0.059025748254837904,0.0018370756219935256,0.6902052979156535,0.21413792304040496,0.4627082306595781
CatBoost deployment-weighted,all features,Europe,2023,10456,494,0.04724560061208875,0.05064308681672026,0.12753036437246965,0.07249712313003452,0.012268981474570418,0.06433570615857909,0.0015264382684388714,0.6195030996328559,0.21487836821643982,0.4627082306595781
CatBoost deployment-weighted,all features,Europe,2024,10472,493,0.04707792207792208,0.03944124897288414,0.0973630831643002,0.056140350877192984,0.005133129897185169,0.06138507916606286,0.0026890339147416717,0.6160060874286306,0.2148752208999445,0.4627082306595781
CatBoost deployment-weighted,all features,Europe,2025,8878,632,0.07118720432529849,0.0792,0.15664556962025317,0.10520722635494155,8.264455133082766e-06,0.09260375113442784,0.0002816494986105196,0.6120107716207629,0.21699763878046655,0.4627082306595781
CatBoost deployment-weighted,all features,Far East,2021,2141,270,0.12610929472209248,0.07661822985468957,0.42962962962962964,0.13004484304932734,0.009734884641360492,0.09276596655577903,0.0015559873548259137,0.33489815309697724,0.2232613526716111,0.4627082306595781
CatBoost deployment-weighted,all features,Far East,2021-2023,6484,795,0.12260950030845158,0.10966386554621849,0.6566037735849056,0.18793879387938794,0.0025523626786352776,0.1087972962919779,0.0009016012852237561,0.44204616434009797,0.22292889355397372,0.4627082306595781
CatBoost deployment-weighted,all features,Far East,2021-2025,10457,1230,0.11762455771253706,0.10624272974020939,0.6682926829268293,0.1833389093342255,0.0001684206516026322,0.10511821025843529,0.00010905482575389867,0.4441673913867133,0.2225633902919959,0.4627082306595781
CatBoost deployment-weighted,all features,Far East,2022,2076,192,0.09248554913294797,0.08727514990006663,0.6822916666666666,0.15475487300649735,0.0005836227954280597,0.08748717554962207,6.165234396623959e-05,0.4602906050955414,0.22059889894151058,0.4627082306595781
CatBoost deployment-weighted,all features,Far East,2023,2267,333,0.14689016321129245,0.15759312320916904,0.8258258258258259,0.2646775745909528,0.0002627526452210187,0.15048393248577488,0.003838133600369366,0.5124793873501217,0.22474859970510386,0.4627082306595781
CatBoost deployment-weighted,all features,Far East,2024,2229,298,0.13369223867205024,0.12966360856269113,0.7114093959731543,0.21934816347646147,0.004382160821485753,0.12310536811934412,0.00041649347930204216,0.4588122438907406,0.22373192738125797,0.4627082306595781
CatBoost deployment-weighted,all features,Far East,2025,1744,137,0.07855504587155963,0.06557377049180328,0.6423357664233577,0.11899932386747802,0.0030607020576348893,0.07211950200652752,0.00029199868325705783,0.4399547599689316,0.21971098643727707,0.4627082306595781
CatBoost deployment-weighted,all features,Global,2021,87238,24772,0.28395882528256033,0.3535240202275601,0.9030760536089133,0.5081315586244491,0.006479369222598816,0.3643498595442376,0.0028157296281228956,0.6429426589172211,0.23462658417807025,0.4627082306595781
CatBoost deployment-weighted,all features,Global,2021-2023,206438,36593,0.17725903176740718,0.22737017200461737,0.8666138332467959,0.36022855065713993,0.0006724934808091978,0.2288500670323192,0.004109355259225578,0.6288642737372101,0.22654465576451366,0.4627082306595781
CatBoost deployment-weighted,all features,Global,2021-2025,321173,49514,0.15416613476226207,0.1954436617435242,0.8522842024477926,0.3179710134007452,0.0006713722397918647,0.1951066095880184,0.0013035370085705494,0.6183467230152369,0.22482611970163213,0.4627082306595781
CatBoost deployment-weighted,all features,Global,2022,58312,4923,0.08442516120181094,0.10350678733031674,0.7806215722120659,0.18277805521866305,0.0001701458836966658,0.1023848715052629,0.00043183971383204897,0.5938658871694806,0.21951988583142584,0.4627082306595781
CatBoost deployment-weighted,all features,Global,2023,60888,6898,0.11328997503613192,0.1407397926532702,0.7970426210495796,0.23923590714270174,0.0007229918667775563,0.13082964844973957,0.001186213255245603,0.5795583366463223,0.2216927492048692,0.4627082306595781
CatBoost deployment-weighted,all features,Global,2024,65063,9134,0.1403870095138558,0.17639284969047786,0.832931902780819,0.29113173251698077,0.0024603203643893566,0.1714935801986016,2.497172455631485e-05,0.6062656944825293,0.22377735434574103,0.4627082306595781
CatBoost deployment-weighted,all features,Global,2025,49672,3787,0.07624013528748591,0.0864475461503827,0.7604964351729602,0.1552476955420193,0.00019789476321812645,0.08674258500744705,0.001392527820190151,0.5636295075181208,0.21905757147730465,0.4627082306595781
FWI-only CatBoost,fire-weather variables only,Central Asia,2021,10197,903,0.08855545748749633,0.11080157021653793,0.9689922480620154,0.19886363636363635,0.002002403288123467,0.12577716037069125,0.0033208905144193742,0.6543413497937798,0.23122500606869062,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Central Asia,2021-2023,29340,2012,0.06857532379004772,0.08473890163270814,0.9363817097415507,0.15541348731697258,0.0018762864572020425,0.09462304794787062,0.00010126654192052366,0.6416159439731633,0.2302547059522759,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Central Asia,2021-2025,45961,2503,0.05445921542177063,0.06623406323251958,0.9256891729924092,0.12362278244631186,0.0006747387022308281,0.07281831347675709,0.00010031469530207986,0.6264002640891863,0.23058805784184278,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Central Asia,2022,9862,698,0.07077671871831272,0.0868920921460326,0.9240687679083095,0.1588474325821943,1.0443458775275912e-05,0.0952107492440504,0.004059808434185664,0.6281784708820737,0.23003626106031552,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Central Asia,2023,9281,411,0.044284021118413966,0.05265441921018371,0.8856447688564477,0.099399235390497,0.0005629714997415482,0.061106008155763294,0.0015049743920047894,0.6291440021724998,0.2294207606055925,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Central Asia,2024,9003,187,0.020770854159724537,0.024139472507822977,0.8663101604278075,0.04697013627138301,0.0001779507741289508,0.020241371243524882,0.0018685896018565706,0.5083895833535527,0.22922477642071656,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Central Asia,2025,7618,304,0.039905487004463114,0.04488241139450149,0.8914473684210527,0.08546199936928414,0.0012898522106192442,0.06184662697792908,0.013410988188843287,0.6119068693061611,0.23348306533387375,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Eastern Siberia,2021,44639,19789,0.4433119021483456,0.5116747949758875,0.9490120774167466,0.664872902357856,0.00013024647167339233,0.5751614418646188,0.0015351627856385452,0.6907304110681575,0.2367847209126098,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Eastern Siberia,2021-2023,82438,22636,0.2745821101919018,0.3476943734852951,0.93801908464393,0.507335372264169,0.0011549433827489856,0.43966938739515565,0.006667395958903631,0.7334012318255236,0.22964671832653696,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Eastern Siberia,2021-2025,128260,31267,0.24377826290347732,0.31001721609385957,0.9329964499312374,0.46539305228732103,0.0003892233946612668,0.3903543520588144,0.005823503047697783,0.7203357369178477,0.22955395333868384,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Eastern Siberia,2022,18946,1456,0.07684999472184102,0.11010425020048116,0.9429945054945055,0.19718512135573746,0.0007062298939181159,0.15031055302131302,0.004550625797737134,0.7338525075553377,0.2213441862524838,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Eastern Siberia,2023,18853,1391,0.07378136105659577,0.09079445145018916,0.7764198418404026,0.16257714887851873,0.000508371074632249,0.14103820748870535,0.0037484690055963965,0.6558882794567331,0.2210892725744182,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Eastern Siberia,2024,26660,6189,0.23214553638409602,0.2900556798667846,0.900630150266602,0.43879398567267575,0.0004077346079398984,0.33740362241179916,0.001215638594691221,0.6579776234139085,0.23017493075007997,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Eastern Siberia,2025,19162,2442,0.12743972445464982,0.17121552161007747,0.9684684684684685,0.29098738849584743,0.00120530470332955,0.23094940159233035,0.00571807298017543,0.7469226852450537,0.2282909005333162,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Europe,2021,11926,847,0.07102129800436022,0.10642541672602934,0.8819362455726092,0.18993135011441648,0.0011330167204702168,0.15607040090791285,0.011036403324260527,0.7570555588057988,0.21522325410010415,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Europe,2021-2023,32712,1723,0.052671802396674,0.07982851250881857,0.8537434706906558,0.14600496277915634,0.0027621768555257296,0.11443299472043955,0.003903576102019275,0.7423582632723082,0.21304272476776379,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Europe,2021-2025,52062,2848,0.05470400676116938,0.07943362120907813,0.8332162921348315,0.1450400342277367,0.00046057129075227404,0.11277836660792036,0.004751367307987352,0.7294695328256826,0.21426350251006276,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Europe,2022,10330,382,0.036979670861568247,0.05736103711596519,0.8455497382198953,0.10743389323133211,0.005171867661306775,0.10078160420430637,0.005661791599961141,0.7201561996728538,0.21145248944729345,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Europe,2023,10456,494,0.04724560061208875,0.0694131902371473,0.8117408906882592,0.12789028863020252,0.001087660629986586,0.09741004162815387,0.00760555203203403,0.7257207957038365,0.21212670889582103,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Europe,2024,10472,493,0.04707792207792208,0.06508264462809918,0.7667342799188641,0.11998095540390415,0.002798459045536834,0.09051448908925437,0.0009965674495811395,0.700928135697541,0.2124794746855364,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Europe,2025,8878,632,0.07118720432529849,0.0929242773541408,0.8291139240506329,0.16711848190081327,0.003695218500562517,0.1388423149068652,0.010461279464242466,0.7113279127279202,0.22086593784285447,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Far East,2021,2141,270,0.12610929472209248,0.21256931608133087,0.8518518518518519,0.34023668639053256,0.005283296254715476,0.35805331822385716,0.013696340335598528,0.7967486192766791,0.2172407915301947,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Far East,2021-2023,6484,795,0.12260950030845158,0.19578032888613092,0.7937106918238994,0.31408661025385765,0.0027430897911907,0.3188335200302738,0.01071411699073464,0.7579496346806316,0.2171234312609076,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Far East,2021-2025,10457,1230,0.11762455771253706,0.19054002297970127,0.8089430894308943,0.30843149411035337,0.0009761505165765465,0.30662564310223717,0.021535917398225655,0.7613265592935543,0.21712921807369487,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Far East,2022,2076,192,0.09248554913294797,0.1603585657370518,0.8385416666666666,0.2692307692307692,0.006842935805302479,0.2846809739528567,0.03950381661419322,0.7875682833510262,0.2154914608332214,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Far East,2023,2267,333,0.14689016321129245,0.21108179419525067,0.7207207207207207,0.32653061224489793,0.002707333776189029,0.326300069084378,0.05939470144318699,0.7090006242022788,0.21850706702241313,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Far East,2024,2229,298,0.13369223867205024,0.21080139372822299,0.8120805369127517,0.334716459197787,0.0003131713862812798,0.2649064478496568,0.016772618569068098,0.7262615607589349,0.21902401393111623,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Far East,2025,1744,137,0.07855504587155963,0.14336075205640422,0.8905109489051095,0.24696356275303644,0.0023791735299234116,0.40509031903269144,0.019911038672881028,0.8512938376355271,0.2147290011745665,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Global,2021,87238,24772,0.28395882528256033,0.36770844907223693,0.9351687388987566,0.5278616431020929,0.0010439375917751428,0.499407157884928,0.00041689907234702305,0.7511172863117466,0.2282123943587337,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Global,2021-2023,206438,36593,0.17725903176740718,0.24445190189240848,0.9156942584647337,0.38588793495597895,0.0012337866745870246,0.35732619711224756,0.0029429236119126734,0.741205986254447,0.22306002358556426,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Global,2021-2025,321173,49514,0.15416613476226207,0.2130441354292624,0.9109342812133941,0.34532550358693237,0.0043421949970232155,0.31060983949734317,0.004054287853973917,0.7287576125387063,0.22281875391847247,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Global,2022,58312,4923,0.08442516120181094,0.1233908252816921,0.9053422709729839,0.21718156125134003,0.0027703463434819308,0.15630868228263722,0.0013404788579256817,0.6991836126162148,0.21836901171723255,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Global,2023,60888,6898,0.11328997503613192,0.15506429173693087,0.8531458393737316,0.2624303232998885,0.0005060490681574397,0.18342691279747217,0.005257984439310319,0.6644920969171024,0.2201704519549705,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Global,2024,65063,9134,0.1403870095138558,0.19225535368968893,0.881650974381432,0.3156739381823171,0.0014359505868251758,0.2463427876415789,0.004020246068860598,0.662543905812142,0.22222230991430875,0.4773367906247884
FWI-only CatBoost,fire-weather variables only,Global,2025,49672,3787,0.07624013528748591,0.10817990290372813,0.9355690520200687,0.1939350812852373,0.00017532742096658762,0.18658520204657097,0.0005593197281674017,0.7777890237125402,0.22259728525821706,0.4773367906247884
Logistic Regression (linear SGD),full features,Central Asia,2021,10197,903,0.08855545748749633,0.13119975731836797,0.9579180509413068,0.2307897545357524,0.0016339408545126724,0.1299024393956667,0.0010540991460083352,0.6725251242719377,0.5690573297384234,1.0
Logistic Regression (linear SGD),full features,Central Asia,2021-2023,29340,2012,0.06857532379004772,0.10497207315737597,0.9527833001988072,0.1891092039064812,0.0008267710182149479,0.10397174608895256,0.00046295063336415117,0.6807461819393941,0.5638923987310683,1.0
Logistic Regression (linear SGD),full features,Central Asia,2021-2025,45961,2503,0.05445921542177063,0.08384458077709611,0.9500599280862965,0.1540903936497651,0.0013212938770847595,0.08299014271466568,0.0008333761822090393,0.6796518392113273,0.5719970795464392,1.0
Logistic Regression (linear SGD),full features,Central Asia,2022,9862,698,0.07077671871831272,0.10834553440702782,0.9541547277936963,0.1945945945945946,0.0028196530595376804,0.10747271996620998,0.0014968955770723862,0.6821035095596448,0.5616432588368282,1.0
Logistic Regression (linear SGD),full features,Central Asia,2023,9281,411,0.044284021118413966,0.06990220934444041,0.9391727493917275,0.13011966964436203,5.569644266951338e-05,0.06919541907096088,9.316745818895086e-05,0.6861787045647183,0.5606076466736389,1.0
Logistic Regression (linear SGD),full features,Central Asia,2024,9003,187,0.020770854159724537,0.03340969835815197,0.9358288770053476,0.06451612903225806,0.00020985948968887155,0.03306026865971832,0.00030292565061549285,0.6875379111387172,0.5686735719112878,1.0
Logistic Regression (linear SGD),full features,Central Asia,2025,7618,304,0.039905487004463114,0.058823529411764705,0.9407894736842105,0.11072396438250097,0.0006634958886034261,0.05806990410034289,0.00046536767983867776,0.6604425722838679,0.6071392263516703,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2021,44639,19789,0.4433119021483456,0.5144443865046671,0.997069078781141,0.6787059491254321,0.002383537971220247,0.5143133933916334,0.0024977894651108477,0.6239127249219709,0.4232649218955606,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2021-2023,82438,22636,0.2745821101919018,0.3667509172441908,0.993594274606821,0.5357487404866546,8.849109999456035e-05,0.36633886343110406,0.00022615562014282296,0.6722886204069354,0.4801219644683484,1.0
Logistic Regression (linear SGD),full features,Eastern Siberia,2021-2025,128260,31267,0.24377826290347732,0.3268160562009353,0.9879425592477692,0.4911555431887745,7.075068747817992e-05,0.3262099307667461,2.0109455088344115e-05,0.6664937603668432,0.507244254145458,1.0
