model,feature_set,region_display,period,support,positives,positive_rate,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold
FWI-only CatBoost,fire-weather variables only,Global,2025,49672,3787,0.0762401353,0.1029432797,0.9503564827,0.1857644266,0.0005292204,0.1911359022,0.0027474899,0.7792123677,0.2198003443,0.464663872
LSTM attention (global full),global full NN features,Central Asia,2021,10197,903,0.0885554575,0.172752168,0.8383167220000001,0.2864711447,0.0035705981,0.2555854041,0.0128115584,0.7963285474,0.1086382331,0.2067688853
LSTM attention (global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753238,0.145795207,0.8315109344,0.2480907541,0.0017200348,0.2634215355,0.0082185599,0.8116109676000001,0.0957483328,0.2067688853
LSTM attention (global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154,0.1219526698,0.8194167,0.2123078516,0.0010488971,0.2473103799,0.0081697384,0.8209585563,0.0867464984,0.2067688853
LSTM attention (global full),global full NN features,Central Asia,2022,9862,698,0.0707767187,0.1521521522,0.8710601719000001,0.2590541116,0.00312935,0.2710818711,0.0238402702,0.8181821166000001,0.0964516239,0.2067688853
LSTM attention (global full),global full NN features,Central Asia,2023,9281,411,0.0442840211,0.0994510817,0.7493917275,0.1755986317,0.0045307069,0.276085353,0.0330676717,0.8107058704000001,0.0808389296,0.2067688853
LSTM attention (global full),global full NN features,Central Asia,2024,9003,187,0.0207708542,0.0561995083,0.8556149733,0.105471325,0.003946846,0.338189104,0.0431480176,0.8864273271,0.0647755792,0.2067688853
LSTM attention (global full),global full NN features,Central Asia,2025,7618,304,0.039905487,0.0873397436,0.7171052632,0.1557142857,0.0058389365,0.1529665719,0.0118018766,0.7902018299,0.0780421617,0.2067688853
LSTM attention (global full),global full NN features,Eastern Siberia,2021,44639,19789,0.4433119021,0.5698116652,0.9463843549,0.7113339411,0.0011546249,0.6686065976000001,0.0039281234,0.7700232534,0.1924611681,0.2067688853
LSTM attention (global full),global full NN features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.4434330575,0.9232638275,0.5991170484,0.001460742,0.5700219835,0.0063917277,0.8202183961,0.1578173108,0.2067688853
LSTM attention (global full),global full NN features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.4034249071,0.8853103911,0.5542740434,0.000802637,0.5196162065000001,0.0021896781,0.8061257486000001,0.1575162964,0.2067688853
LSTM attention (global full),global full NN features,Eastern Siberia,2022,18946,1456,0.0768499947,0.1728715288,0.7781593407,0.2828963795,0.0032099041,0.1531012338,0.0025828603,0.7824029744000001,0.1079891628,0.2067688853
LSTM attention (global full),global full NN features,Eastern Siberia,2023,18853,1391,0.0737813611,0.1346478142,0.7462257369,0.2281318681,0.0037695753,0.1803764934,0.0058683347,0.7620744884,0.1258636138,0.2067688853
LSTM attention (global full),global full NN features,Eastern Siberia,2024,26660,6189,0.2321455364,0.3423945783,0.7346905801,0.467101546,0.0031489515,0.3750804105,0.0059916321,0.7050144923,0.1894672001,0.2067688853
LSTM attention (global full),global full NN features,Eastern Siberia,2025,19162,2442,0.1274397245,0.2723948812,0.9152334152,0.4198365737,0.0006500434,0.4201177934,0.0094117047,0.8617071563,0.111768143,0.2067688853
LSTM attention (global full),global full NN features,Europe,2021,11926,847,0.071021298,0.2544470224,0.7768595041,0.3833381882,0.0089238395,0.3348743565,0.0158432659,0.8862446295,0.0609667431,0.2067688853
LSTM attention (global full),global full NN features,Europe,2021-2023,32712,1723,0.0526718024,0.2281048986,0.8026697620000001,0.3552530182,0.0034365826,0.3469892452,0.0059899467,0.904069184,0.0484530635,0.2067688853
LSTM attention (global full),global full NN features,Europe,2021-2025,52062,2848,0.0547040068,0.2186541215,0.7507022472,0.3386662443,0.0059188331,0.3095481575,0.011895791,0.8872711861,0.0519249101,0.2067688853
LSTM attention (global full),global full NN features,Europe,2022,10330,382,0.0369796709,0.1753057659,0.7879581152,0.2868032396,0.0040565367,0.2797295306,0.0185339237,0.899892267,0.041509709,0.2067688853
LSTM attention (global full),global full NN features,Europe,2023,10456,494,0.0472456006,0.2409090909,0.8582995951,0.3762200532,0.006862085,0.4308481159,0.0163739208,0.9256252708,0.0410397801,0.2067688853
LSTM attention (global full),global full NN features,Europe,2024,10472,493,0.0470779221,0.1809278351,0.7119675456,0.2885326757,0.0066835396,0.2638475736,0.0165148145,0.8778522118000001,0.0501702571,0.2067688853
LSTM attention (global full),global full NN features,Europe,2025,8878,632,0.0711872043,0.2276056338,0.6392405063000001,0.3356875779,0.0116163939,0.2503917682,0.0174887006,0.8428369182000001,0.0667870157,0.2067688853
LSTM attention (global full),global full NN features,Far East,2021,2141,270,0.1261092947,0.2492244054,0.8925925926,0.3896523848,0.0102104645,0.4540607018,0.020406008,0.8576677158,0.1233137568,0.2067688853
LSTM attention (global full),global full NN features,Far East,2021-2023,6484,795,0.1226095003,0.2468590832,0.9144654088,0.3887700535,0.0054593337,0.3788459877,0.0138931028,0.8398084796,0.1207322414,0.2067688853
LSTM attention (global full),global full NN features,Far East,2021-2025,10457,1230,0.1176245577,0.2452132289,0.9162601626,0.3868863714,0.0038564806,0.3890085438,0.0109606976,0.8540750413,0.1129231015,0.2067688853
LSTM attention (global full),global full NN features,Far East,2022,2076,192,0.0924855491,0.2126642772,0.9270833333,0.3459669582,0.0138501806,0.2537005171,0.0282436288,0.8314037067000001,0.1037792499,0.2067688853
LSTM attention (global full),global full NN features,Far East,2023,2267,333,0.1468901632,0.2699386503,0.9249249249,0.4179104478,0.007156435,0.3808240052,0.0123301095,0.8246457419000001,0.1338188695,0.2067688853
LSTM attention (global full),global full NN features,Far East,2024,2229,298,0.1336922387,0.2504604052,0.9127516779,0.3930635838,0.0114906266,0.387555355,0.0241521298,0.8457053584,0.1233897085,0.2067688853
LSTM attention (global full),global full NN features,Far East,2025,1744,137,0.0785550459,0.2265486726,0.9343065693,0.3646723647,0.005714796,0.5371286802,0.0432042426,0.9185452332,0.0705122472,0.2067688853
LSTM attention (global full),global full NN features,Global,2021,87238,24772,0.2839588253,0.4755511147,0.9222105603,0.6275150733,0.0018369849,0.5971716769000001,0.0030067727,0.8370127766000001,0.1494892614,0.2067688853
LSTM attention (global full),global full NN features,Global,2021-2023,206438,36593,0.1772590318,0.3630692101,0.8826551526,0.5145037195000001,0.00110967,0.4904842319,0.00414613,0.8505387397,0.1217188308,0.2067688853
LSTM attention (global full),global full NN features,Global,2021-2025,321173,49514,0.1541661348,0.3271813269,0.8399442582000001,0.4709246038,0.0013183655,0.4464965735,0.002356869,0.8399825372,0.116960317,0.2067688853
LSTM attention (global full),global full NN features,Global,2022,58312,4923,0.0844251612,0.2061621622,0.7747308552000001,0.3256628101,0.0026783096,0.2203939913,0.0019397145,0.8206263513000001,0.0935454057,0.2067688853
LSTM attention (global full),global full NN features,Global,2023,60888,6898,0.113289975,0.2515386674,0.8176282981,0.3847203274,0.0031250641,0.3224541424,0.0036692566,0.8272789636000001,0.1089119056,0.2067688853
LSTM attention (global full),global full NN features,Global,2024,65063,9134,0.1403870095,0.2718765033,0.6806437486,0.3885503578,0.002745464,0.3294015201,0.0038128961,0.7728746951000001,0.1277600525,0.2067688853
LSTM attention (global full),global full NN features,Global,2025,49672,3787,0.0762401353,0.2010467779,0.8114602588000001,0.3222525168,0.0025553641,0.3307038299,0.0051158415,0.8554467016,0.0830377599,0.2067688853
LSTM embedding fusion (global full),global full NN features,Central Asia,2021,10197,903,0.0885554574874963,0.1889865563598759,0.8095238095238095,0.3064347097044644,0.0064119438733378,0.3107649106663037,0.0032557241765592,0.8125414507889323,0.1019938197006301,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753237900477,0.1600581677169171,0.8205765407554672,0.2678672831994808,0.0018319960482477,0.239749368289138,0.0059239507265334,0.8247427757809117,0.0922844662273522,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154217706,0.1348329651201714,0.8046344386735917,0.2309633027522935,0.003188921192242,0.2111657531790085,0.0086494193758562,0.8290847062497805,0.0832440617877657,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Central Asia,2022,9862,698,0.0707767187183127,0.1612368856985091,0.836676217765043,0.2703703703703703,0.0068027649989734,0.2082651871734345,0.0116538996590555,0.8189070475099399,0.095031848745419,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Central Asia,2023,9281,411,0.0442840211184139,0.1189380530973451,0.8175182481751825,0.207663782447466,0.0055771156811237,0.1842598390178391,0.009796476825277,0.8467265749937598,0.0786974644214918,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Central Asia,2024,9003,187,0.0207708541597245,0.0640512409927942,0.8556149732620321,0.1191806331471136,0.0021713363008274,0.1257165725639148,0.0168601208395317,0.8585878131156769,0.0652714210315462,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Central Asia,2025,7618,304,0.0399054870044631,0.0955743879472693,0.6677631578947368,0.1672158154859967,0.0057791541846398,0.1534773508588932,0.0160677375740563,0.795748150626772,0.0696659859766314,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Eastern Siberia,2021,44639,19789,0.4433119021483456,0.5859856585734055,0.94153317499621,0.7223805369778036,0.0010915521589092,0.6686450362019095,0.0046708219876008,0.7809825317054685,0.1901354782069325,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Eastern Siberia,2021-2023,82438,22636,0.2745821101919018,0.4589781920506507,0.9223361017847675,0.612941107392402,0.0017088801939889,0.5759418822363734,0.0035153901911799,0.8317261639146949,0.1603314910923067,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Eastern Siberia,2021-2025,128260,31267,0.2437782629034773,0.4153832091769114,0.8720695941407874,0.5627283046125271,0.0026638225786583,0.5151248459888028,0.0039018381928933,0.8095652892645935,0.1636447233299038,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Eastern Siberia,2022,18946,1456,0.076849994721841,0.1731714812538414,0.7740384615384616,0.2830236062280261,0.0046387237339729,0.1755975173820206,0.0021986694259854,0.7914328203243297,0.1223085539130587,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Eastern Siberia,2023,18853,1391,0.0737813610565957,0.1557628062360802,0.8044572250179727,0.2609912536443148,0.0048663255754861,0.2010141574572591,0.0085832631500096,0.7928770419918086,0.1279739027503056,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Eastern Siberia,2024,26660,6189,0.232145536384096,0.3469837769727516,0.7119082242688641,0.4665643034891724,0.0023122924654422,0.3681309070948103,0.0040065180552632,0.7104056434925828,0.1955023538202819,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Eastern Siberia,2025,19162,2442,0.1274397244546498,0.2659246345715435,0.812039312039312,0.4006465299525205,0.00699311306883,0.269686708145892,0.0095998549621875,0.7848860795332087,0.1335754096011461,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Europe,2021,11926,847,0.0710212980043602,0.2214953271028037,0.8394332939787486,0.3505052994823761,0.0044423504849909,0.2311276394781607,0.003094547708298,0.863155594046961,0.0695644381034057,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Europe,2021-2023,32712,1723,0.052671802396674,0.2023776610450649,0.8496807893209518,0.3268951657921179,0.0040453487292908,0.2791453516200441,0.0131120592868916,0.8927303450139301,0.0541563918773513,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Europe,2021-2025,52062,2848,0.0547040067611693,0.1965582843306814,0.7981039325842697,0.3154315847904524,0.0023901575359935,0.260339105066371,0.007371807766068,0.8767318275595737,0.056720322600812,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Europe,2022,10330,382,0.0369796708615682,0.1571648690292758,0.8010471204188482,0.2627737226277372,0.0080703277128855,0.3263783503069942,0.0254358990815324,0.9025678291513778,0.0445031486448866,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Europe,2023,10456,494,0.0472456006120887,0.215214251324025,0.9048582995951416,0.3477246207701283,0.0051616139521589,0.353917633967679,0.0346609178750393,0.914290396624582,0.0461190586045352,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Europe,2024,10472,493,0.047077922077922,0.163884007029877,0.7565922920892495,0.269411339833875,0.008634051325747,0.2238522556881061,0.0173496493308604,0.8673522714129693,0.0547831047567356,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Europe,2025,8878,632,0.0711872043252984,0.2122687439143135,0.689873417721519,0.3246463142218913,0.0062459809695287,0.2454914275292635,0.0114243334893966,0.8369648728804454,0.068452452257155,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Far East,2021,2141,270,0.1261092947220924,0.3104359313077939,0.8703703703703703,0.4576436222005842,0.0080248792069359,0.4450827321601734,0.0259684648496648,0.8760991349446722,0.104553770978973,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Far East,2021-2023,6484,795,0.1226095003084515,0.2919478182636077,0.8163522012578617,0.4300861497680583,0.0044425126667319,0.4384382975855654,0.0163909822330476,0.8534035117975659,0.103487367212271,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Far East,2021-2025,10457,1230,0.117624557712537,0.3023529411764706,0.8357723577235773,0.444060475161987,0.0022171213621972,0.4277773091643477,0.0126151998534583,0.8664804863069765,0.0968075303286918,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Far East,2022,2076,192,0.0924855491329479,0.2,0.59375,0.2992125984251969,0.0200292406322098,0.2605203281253513,0.0163276188255471,0.7792097929936305,0.097319262133714,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Far East,2023,2267,333,0.1468901632112924,0.3348214285714285,0.9009009009009008,0.4882017900732303,0.0121736785815376,0.5241576012291016,0.0225714187652704,0.8736627009636316,0.108128662174148,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Far East,2024,2229,298,0.1336922386720502,0.3168316831683168,0.8590604026845637,0.4629294755877034,0.0079045787346936,0.3919140750965774,0.014539598840709,0.8554978989917246,0.107901803295293,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Far East,2025,1744,137,0.0785550458715596,0.3333333333333333,0.8978102189781022,0.4861660079051383,0.0186387772253356,0.4992358511475127,0.0374485318561842,0.9320354834460548,0.057793082624746,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Global,2021,87238,24772,0.2839588252825603,0.4968012838833073,0.9122396253834976,0.6432770178909464,0.0005158097284203,0.6180551486576322,0.0024536613665902,0.8483050729863475,0.1468216080213334,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Global,2021-2023,206438,36593,0.1772590317674071,0.3882289615012906,0.8672423687590523,0.5363541103299081,0.0032599939697839,0.5076928569454504,0.0055209754952174,0.859169122869134,0.1201274693170808,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Global,2021-2025,321173,49514,0.154166134762262,0.349507182778608,0.8171426263279072,0.4896023040108424,0.0009868556367545,0.4515758303763811,0.0051910202509742,0.844086084329938,0.1167445314414454,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Global,2022,58312,4923,0.0844251612018109,0.2247224543392622,0.7647775746496039,0.3473727914379296,0.0022580504009551,0.252416381945027,0.0027140930811725,0.8346473221560979,0.0936582210343175,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Global,2023,60888,6898,0.1132899750361319,0.2754589272895087,0.7787764569440417,0.406969696969697,0.0020217017103027,0.2894601637232484,0.0033863396922248,0.827717617992572,0.1072305361542722,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Global,2024,65063,9134,0.1403870095138558,0.2870397077204115,0.6537114079264287,0.3989176910742918,0.0043539167329124,0.3196726626006702,0.0044214667294509,0.7760731897082925,0.1287427623064257,0.2341229170560836
LSTM embedding fusion (global full),global full NN features,Global,2025,49672,3787,0.0762401352874859,0.2083522469359963,0.7272247161341431,0.3239047339017936,0.0028602678427038,0.2298493323962161,0.0019429944648194,0.825508631569049,0.0869690477899186,0.2341229170560836
LSTM gated MoE (global full),global full NN features,Central Asia,2021,10197,903,0.0885554575,0.1702771954,0.8095238095,0.2813702848,0.0050816529,0.3118397277,0.0145062468,0.8022251939,0.1086783728,0.2481723875
LSTM gated MoE (global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753238,0.1431893391,0.7957256461000001,0.2427044645,0.0017654878,0.2979894733,0.0059919999,0.8125006729,0.0967300168,0.2481723875
LSTM gated MoE (global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154,0.1225475026,0.7910507391,0.2122186495,0.0015133433,0.2713345358,0.0125334834,0.8233672999999999,0.0867972471,0.2481723875
LSTM gated MoE (global full),global full NN features,Central Asia,2022,9862,698,0.0707767187,0.1516551193,0.8467048711,0.2572361262,0.0040965081,0.3025649049,0.0105645268,0.8211595392000001,0.0992356179,0.2481723875
LSTM gated MoE (global full),global full NN features,Central Asia,2023,9281,411,0.0442840211,0.0932798395,0.6788321168,0.164021164,0.0050236397,0.272815065,0.0096512774,0.796152865,0.0809399485,0.2481723875
LSTM gated MoE (global full),global full NN features,Central Asia,2024,9003,187,0.0207708542,0.0603703704,0.871657754,0.1129199861,0.0019119374,0.239688444,0.0173318333,0.8838681736,0.0668798143,0.2481723875
LSTM gated MoE (global full),global full NN features,Central Asia,2025,7618,304,0.039905487,0.0949033392,0.7105263158,0.1674418605,0.0015901914,0.1852561342,0.006102438,0.8051794144000001,0.0720806788,0.2481723875
LSTM gated MoE (global full),global full NN features,Eastern Siberia,2021,44639,19789,0.4433119021,0.5798156085,0.9502248724,0.7201838376,0.001219016,0.6918477205,0.0037382851,0.780078244,0.1881064844,0.2481723875
LSTM gated MoE (global full),global full NN features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.4599658912,0.929360311,0.6153688644,0.0012027151,0.6133338941,0.003499647,0.8370649395,0.1529329242,0.2481723875
LSTM gated MoE (global full),global full NN features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.4195290462,0.8894681293000001,0.5701428894,0.0011519763,0.5633756335,0.00487937,0.822202934,0.1528839923,0.2481723875
LSTM gated MoE (global full),global full NN features,Eastern Siberia,2022,18946,1456,0.0768499947,0.1807792208,0.7170329670000001,0.2887567418,0.0019060024,0.188307414,0.0072812843,0.7985805664000001,0.1005381792,0.2481723875
LSTM gated MoE (global full),global full NN features,Eastern Siberia,2023,18853,1391,0.0737813611,0.1579017264,0.8547807333,0.2665620446,0.0022734963,0.2859494854,0.011410221,0.815742344,0.1223042861,0.2481723875
LSTM gated MoE (global full),global full NN features,Eastern Siberia,2024,26660,6189,0.2321455364,0.3490615419,0.7542413960000001,0.4772518147,0.0031369866,0.4059287248,0.0036186844,0.7217035265,0.1838907233,0.2481723875
LSTM gated MoE (global full),global full NN features,Eastern Siberia,2025,19162,2442,0.1274397245,0.2932330827,0.8624078624,0.4376558603,0.0025542063,0.4463719637,0.0088102225,0.8522434965000001,0.1095339611,0.2481723875
LSTM gated MoE (global full),global full NN features,Europe,2021,11926,847,0.071021298,0.2312435766,0.7969303424,0.3584705258,0.0024733972,0.2871139683,0.0088658861,0.8679181062,0.0680658508,0.2481723875
LSTM gated MoE (global full),global full NN features,Europe,2021-2023,32712,1723,0.0526718024,0.2040464916,0.8253047011,0.3271974229,0.0032533459,0.3227954952,0.0068744212,0.8922819711000001,0.0550880848,0.2481723875
LSTM gated MoE (global full),global full NN features,Europe,2021-2025,52062,2848,0.0547040068,0.1940231936,0.7636938202,0.3094323517,0.0026319564,0.2908173874,0.008902326,0.8765131976,0.0581783875,0.2481723875
LSTM gated MoE (global full),global full NN features,Europe,2022,10330,382,0.0369796709,0.1567274519,0.832460733,0.2637909581,0.0078691325,0.3616158981,0.0340358611,0.9052328654,0.0472919392,0.2481723875
LSTM gated MoE (global full),global full NN features,Europe,2023,10456,494,0.0472456006,0.2122711529,0.8684210526,0.3411530815,0.0073476834,0.3629460594,0.0146184733,0.9107923876,0.0479879842,0.2481723875
LSTM gated MoE (global full),global full NN features,Europe,2024,10472,493,0.0470779221,0.163956044,0.7565922921,0.2695086705,0.0108557919,0.2514595572,0.0277737031,0.8738247886,0.0569881351,0.2481723875
LSTM gated MoE (global full),global full NN features,Europe,2025,8878,632,0.0711872043,0.1932858596,0.6012658228000001,0.2925327175,0.0049563453,0.2447479121,0.0114186763,0.8318461655,0.070968915,0.2481723875
LSTM gated MoE (global full),global full NN features,Far East,2021,2141,270,0.1261092947,0.2689804772,0.9185185185,0.4161073826,0.0091623786,0.4652507449,0.0157130865,0.8762456203000001,0.1226584055,0.2481723875
LSTM gated MoE (global full),global full NN features,Far East,2021-2023,6484,795,0.1226095003,0.2629524485,0.9320754717,0.4101854415,0.0057147009,0.4153635048,0.0054104247,0.866537984,0.1177238255,0.2481723875
LSTM gated MoE (global full),global full NN features,Far East,2021-2025,10457,1230,0.1176245577,0.2588315217,0.9292682927,0.4048884166,0.0026599839,0.4097469277,0.015544895,0.871061466,0.1137697781,0.2481723875
LSTM gated MoE (global full),global full NN features,Far East,2022,2076,192,0.0924855491,0.2248743719,0.9322916667,0.3623481781,0.0079205754,0.2871786489,0.0177771472,0.858200084,0.1039827399,0.2481723875
LSTM gated MoE (global full),global full NN features,Far East,2023,2267,333,0.1468901632,0.2854545455,0.9429429429,0.4382414515,0.0052894003,0.4418329503,0.0234062462,0.8605280565000001,0.1256468771,0.2481723875
LSTM gated MoE (global full),global full NN features,Far East,2024,2229,298,0.1336922387,0.2619279455,0.9026845638,0.4060377358,0.0092430022,0.3798466732,0.0138933989,0.8359875434,0.1316246701,0.2481723875
LSTM gated MoE (global full),global full NN features,Far East,2025,1744,137,0.0785550459,0.2329246935,0.9708029197,0.3757062147,0.0045308929,0.4974066283,0.0316992593,0.9398071394,0.0762487931,0.2481723875
LSTM gated MoE (global full),global full NN features,Global,2021,87238,24772,0.2839588253,0.483550406,0.9232197642,0.6346783593,0.0019519085,0.6374250676000001,0.0053181936,0.8472913412,0.146352838,0.2481723875
LSTM gated MoE (global full),global full NN features,Global,2021-2023,206438,36593,0.1772590318,0.3727771603,0.8799223895,0.5236929633,0.0013752359,0.5396568806,0.0034022015,0.8611514325,0.1189393008,0.2481723875
LSTM gated MoE (global full),global full NN features,Global,2021-2025,321173,49514,0.1541661348,0.337275942,0.8379448237,0.4809626208,0.002184068,0.4904584759,0.0052286628,0.8499677015,0.114308621,0.2481723875
LSTM gated MoE (global full),global full NN features,Global,2022,58312,4923,0.0844251612,0.2067879636,0.7202925046,0.3213266277,0.0016747258,0.2583211059,0.0055202403,0.8223361127000001,0.0915177797,0.2481723875
LSTM gated MoE (global full),global full NN features,Global,2023,60888,6898,0.113289975,0.2636786431,0.8383589446,0.4011793271,0.0007920454,0.3766944649,0.0035324839,0.8445329628,0.1059236256,0.2481723875
LSTM gated MoE (global full),global full NN features,Global,2024,65063,9134,0.1403870095,0.2808480752,0.7004598205,0.4009399969,0.0025110028,0.3469048493,0.0047357831,0.7840075657000001,0.1250232846,0.2481723875
LSTM gated MoE (global full),global full NN features,Global,2025,49672,3787,0.0762401353,0.2087602829,0.7639292316,0.3279115897,0.0027725536,0.35290792,0.0095793851,0.8518493194000001,0.0810287768,0.2481723875
LSTM static concat (global full),global full NN features,Central Asia,2021,10197,903,0.0885554575,0.2062794349,0.7275747508,0.3214285714,0.0050143345,0.3626181061,0.0117381925,0.8306408045,0.0996121637,0.320505619
LSTM static concat (global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753238,0.1741281525,0.7171968191,0.2802213807,0.004624857,0.3217230228,0.0117041656,0.8340151749,0.0889772767,0.320505619
LSTM static concat (global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154,0.1475588309,0.7039552537,0.2439767377,0.0031932122,0.287405016,0.0114181417,0.8368889405000001,0.0808714183,0.320505619
LSTM static concat (global full),global full NN features,Central Asia,2022,9862,698,0.0707767187,0.1855421687,0.7722063037,0.2991951152,0.0065161107,0.2955576536,0.0170187562,0.8355287102000001,0.0901159566,0.320505619
LSTM static concat (global full),global full NN features,Central Asia,2023,9281,411,0.0442840211,0.1124260355,0.6009732360000001,0.1894171779,0.0082014337,0.2980606173,0.007305587,0.8227509004,0.0760828038,0.320505619
LSTM static concat (global full),global full NN features,Central Asia,2024,9003,187,0.0207708542,0.0697201018,0.7326203209000001,0.1273234201,0.0063440947,0.2110782496,0.0360008821,0.8652528946,0.0627046787,0.320505619
LSTM static concat (global full),global full NN features,Central Asia,2025,7618,304,0.039905487,0.1077560687,0.5986842105,0.1826392373,0.0100530841,0.1818030621,0.0255308269,0.7967178123,0.0711220444,0.320505619
LSTM static concat (global full),global full NN features,Eastern Siberia,2021,44639,19789,0.4433119021,0.6008199160000001,0.9183384709,0.7263969942,0.0018877224,0.643228098,0.0014284893,0.7685500084,0.1894514145,0.320505619
LSTM static concat (global full),global full NN features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.4840477729,0.8934440714,0.6279087818,0.0015445909,0.5280031084,0.0019131174,0.8183222462,0.1565689261,0.320505619
LSTM static concat (global full),global full NN features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.4422649208,0.8458438609000001,0.5808314849,0.0020309384,0.4874550147,0.0045082075,0.806922243,0.1563807126,0.320505619
LSTM static concat (global full),global full NN features,Eastern Siberia,2022,18946,1456,0.0768499947,0.1899675758,0.6840659341,0.2973578146,0.0035557374,0.1732582447,0.0032556198,0.7995369018,0.1096556821,0.320505619
LSTM static concat (global full),global full NN features,Eastern Siberia,2023,18853,1391,0.0737813611,0.1676998887,0.7584471603,0.2746680552,0.0025153556,0.2300568983,0.008306499,0.7989962347,0.1258564092,0.320505619
LSTM static concat (global full),global full NN features,Eastern Siberia,2024,26660,6189,0.2321455364,0.3609271523,0.6692518985,0.4689499009,0.0023482902,0.3822173676,0.0033158138,0.7214753131,0.1848889923,0.320505619
LSTM static concat (global full),global full NN features,Eastern Siberia,2025,19162,2442,0.1274397245,0.3180984408,0.8521703522,0.4632680321,0.0030095578,0.4369285059,0.0033774347,0.8407778769,0.1159075534,0.320505619
LSTM static concat (global full),global full NN features,Europe,2021,11926,847,0.071021298,0.2566495567,0.6493506494,0.3678929766,0.0151419461,0.3610726929,0.0149154843,0.886439058,0.0631097567,0.320505619
LSTM static concat (global full),global full NN features,Europe,2021-2023,32712,1723,0.0526718024,0.2464228935,0.7196749855,0.3671354552,0.0049383173,0.379032213,0.0093638814,0.9070034156,0.0499239033,0.320505619
LSTM static concat (global full),global full NN features,Europe,2021-2025,52062,2848,0.0547040068,0.233527733,0.6608146067,0.3450994774,0.0031064166,0.3339792297,0.0095306568,0.8879115225,0.053546997,0.320505619
LSTM static concat (global full),global full NN features,Europe,2022,10330,382,0.0369796709,0.2044198895,0.7748691099,0.3234972678,0.0093328144,0.3180698511,0.028059115,0.9123273483,0.042677287,0.320505619
LSTM static concat (global full),global full NN features,Europe,2023,10456,494,0.0472456006,0.2734212353,0.7975708502000001,0.4072351421,0.0067873844,0.4616144297,0.0228586706,0.9247994606,0.0420435532,0.320505619
LSTM static concat (global full),global full NN features,Europe,2024,10472,493,0.0470779221,0.1846337105,0.6288032454,0.2854511971,0.0080857105,0.2550966589,0.0083017029,0.8672372225,0.0543824372,0.320505619
LSTM static concat (global full),global full NN features,Europe,2025,8878,632,0.0711872043,0.2462908012,0.5253164557000001,0.3353535354,0.0189681308,0.2855182718,0.0240324098,0.8488448177,0.0659112584,0.320505619
LSTM static concat (global full),global full NN features,Far East,2021,2141,270,0.1261092947,0.2883211679,0.8777777778,0.4340659341,0.0049052756,0.4751219629,0.0410268446,0.8726725657000001,0.1297550892,0.320505619
LSTM static concat (global full),global full NN features,Far East,2021-2023,6484,795,0.1226095003,0.2758186398,0.8264150943,0.4135977337,0.0117435588,0.389416409,0.0273462186,0.8448792826,0.1273707449,0.320505619
