experiment_id,model,feature_set,split,region,region_display,threshold,precision,recall,f1
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,global,Global,0.4820661726878472,0.2045147369169848,0.9442741405736808,0.33621143313777846
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,eastern_siberia,Eastern Siberia,0.4820661726878472,0.2823638470451912,0.9843270318306673,0.4388416654660712
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,far_east,Far East,0.4820661726878472,0.14531878230901782,0.8489932885906041,0.24816086316821973
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,central_asia,Central Asia,0.4820661726878472,0.0236664162283997,0.6737967914438503,0.0457267283614589
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,europe,Europe,0.4820661726878472,0.07574340751823452,0.821501014198783,0.1386986301369863
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,global,Global,0.4820661726878472,0.11223016636876117,0.862160021124901,0.198607013595304
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,eastern_siberia,Eastern Siberia,0.4820661726878472,0.17313802991552352,0.9148239148239148,0.29116976213750406
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,far_east,Far East,0.4820661726878472,0.0782472613458529,0.7299270072992701,0.1413427561837456
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,central_asia,Central Asia,0.4820661726878472,0.04559748427672956,0.7631578947368421,0.08605341246290801
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,europe,Europe,0.4820661726878472,0.1141750227894257,0.7927215189873418,0.199601593625498
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,global,Global,0.4820661726878472,0.25575573010841635,0.9547454431175362,0.40343887849603915
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,eastern_siberia,Eastern Siberia,0.4820661726878472,0.34787475513821087,0.9885138717087825,0.5146392511327308
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,far_east,Far East,0.4820661726878472,0.14934143870314084,0.9270440251572327,0.25724258289703317
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,central_asia,Central Asia,0.4820661726878472,0.08828694587834601,0.8245526838966203,0.15949622650579243
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,europe,Europe,0.4820661726878472,0.0892985552722756,0.7928032501450958,0.16051703877790835
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,global,Global,0.4820661726878472,0.22527276925741335,0.9457325200953266,0.3638715994125463
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,eastern_siberia,Eastern Siberia,0.4820661726878472,0.31074898785425104,0.9819298301723862,0.47209515096065874
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,far_east,Far East,0.4820661726878472,0.1370379683178275,0.8861788617886179,0.23736933797909407
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,central_asia,Central Asia,0.4820661726878472,0.06906824641303975,0.8058330003995205,0.12723143884438276
catboost_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,europe,Europe,0.4820661726878472,0.09076382230744647,0.797752808988764,0.1629842180774749
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,validation,global,Global,0.4773367906247884,0.2581589449587748,0.8841670713938805,0.3996330908178625
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test,global,Global,0.4773367906247884,0.2130441354292624,0.9109342812133941,0.34532550358693237
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test,eastern_siberia,Eastern Siberia,0.4773367906247884,0.31001721609385957,0.9329964499312374,0.46539305228732103
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test,far_east,Far East,0.4773367906247884,0.19054002297970127,0.8089430894308943,0.30843149411035337
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test,central_asia,Central Asia,0.4773367906247884,0.06623406323251958,0.9256891729924092,0.12362278244631186
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test,europe,Europe,0.4773367906247884,0.07943362120907813,0.8332162921348315,0.1450400342277367
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,global,Global,0.4773367906247884,0.36770844907223693,0.9351687388987566,0.5278616431020929
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,eastern_siberia,Eastern Siberia,0.4773367906247884,0.5116747949758875,0.9490120774167466,0.664872902357856
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,far_east,Far East,0.4773367906247884,0.21256931608133087,0.8518518518518519,0.34023668639053256
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,central_asia,Central Asia,0.4773367906247884,0.11080157021653793,0.9689922480620154,0.19886363636363635
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021,europe,Europe,0.4773367906247884,0.10642541672602934,0.8819362455726092,0.18993135011441648
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,global,Global,0.4773367906247884,0.1233908252816921,0.9053422709729839,0.21718156125134003
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,eastern_siberia,Eastern Siberia,0.4773367906247884,0.11010425020048116,0.9429945054945055,0.19718512135573746
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,far_east,Far East,0.4773367906247884,0.1603585657370518,0.8385416666666666,0.2692307692307692
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,central_asia,Central Asia,0.4773367906247884,0.0868920921460326,0.9240687679083095,0.1588474325821943
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2022,europe,Europe,0.4773367906247884,0.05736103711596519,0.8455497382198953,0.10743389323133211
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,global,Global,0.4773367906247884,0.15506429173693087,0.8531458393737316,0.2624303232998885
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,eastern_siberia,Eastern Siberia,0.4773367906247884,0.09079445145018916,0.7764198418404026,0.16257714887851873
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,far_east,Far East,0.4773367906247884,0.21108179419525067,0.7207207207207207,0.32653061224489793
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,central_asia,Central Asia,0.4773367906247884,0.05265441921018371,0.8856447688564477,0.099399235390497
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2023,europe,Europe,0.4773367906247884,0.0694131902371473,0.8117408906882592,0.12789028863020252
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,global,Global,0.4773367906247884,0.19225535368968893,0.881650974381432,0.3156739381823171
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,eastern_siberia,Eastern Siberia,0.4773367906247884,0.2900556798667846,0.900630150266602,0.43879398567267575
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,far_east,Far East,0.4773367906247884,0.21080139372822299,0.8120805369127517,0.334716459197787
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,central_asia,Central Asia,0.4773367906247884,0.024139472507822977,0.8663101604278075,0.04697013627138301
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2024,europe,Europe,0.4773367906247884,0.06508264462809918,0.7667342799188641,0.11998095540390415
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,global,Global,0.4773367906247884,0.10817990290372813,0.9355690520200687,0.1939350812852373
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,eastern_siberia,Eastern Siberia,0.4773367906247884,0.17121552161007747,0.9684684684684685,0.29098738849584743
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,far_east,Far East,0.4773367906247884,0.14336075205640422,0.8905109489051095,0.24696356275303644
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,central_asia,Central Asia,0.4773367906247884,0.04488241139450149,0.8914473684210527,0.08546199936928414
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2025,europe,Europe,0.4773367906247884,0.0929242773541408,0.8291139240506329,0.16711848190081327
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,global,Global,0.4773367906247884,0.24445190189240848,0.9156942584647337,0.38588793495597895
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,eastern_siberia,Eastern Siberia,0.4773367906247884,0.3476943734852951,0.93801908464393,0.507335372264169
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,far_east,Far East,0.4773367906247884,0.19578032888613092,0.7937106918238994,0.31408661025385765
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,central_asia,Central Asia,0.4773367906247884,0.08473890163270814,0.9363817097415507,0.15541348731697258
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2023,europe,Europe,0.4773367906247884,0.07982851250881857,0.8537434706906558,0.14600496277915634
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,global,Global,0.4773367906247884,0.2130441354292624,0.9109342812133941,0.34532550358693237
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,eastern_siberia,Eastern Siberia,0.4773367906247884,0.31001721609385957,0.9329964499312374,0.46539305228732103
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,far_east,Far East,0.4773367906247884,0.19054002297970127,0.8089430894308943,0.30843149411035337
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,central_asia,Central Asia,0.4773367906247884,0.06623406323251958,0.9256891729924092,0.12362278244631186
catboost_fwi_only,FWI-only CatBoost,fire-weather variables only,test_2021-2025,europe,Europe,0.4773367906247884,0.07943362120907813,0.8332162921348315,0.1450400342277367
random_forest_full,Random Forest,full features,validation,global,Global,0.3723723590373993,0.4068770947350558,0.6654062304863665,0.5049757792754844
random_forest_full,Random Forest,full features,test,global,Global,0.3723723590373993,0.38924094500663403,0.7939370683039141,0.5223775480373136
random_forest_full,Random Forest,full features,test,eastern_siberia,Eastern Siberia,0.3723723590373993,0.4451196964581424,0.88547030415454,0.5924293325915306
random_forest_full,Random Forest,full features,test,far_east,Far East,0.3723723590373993,0.31216361679224974,0.7073170731707317,0.43315907393577296
random_forest_full,Random Forest,full features,test,central_asia,Central Asia,0.3723723590373993,0.14966832504145938,0.7211346384338794,0.24788848451555312
random_forest_full,Random Forest,full features,test,europe,Europe,0.3723723590373993,0.22939560439560439,0.293188202247191,0.2573982737361282
random_forest_full,Random Forest,full features,test_2021,global,Global,0.3723723590373993,0.5201309781856754,0.9105441627644114,0.6620681558014617
random_forest_full,Random Forest,full features,test_2021,eastern_siberia,Eastern Siberia,0.3723723590373993,0.5917851305929878,0.9697811915710748,0.7350338963575779
random_forest_full,Random Forest,full features,test_2021,far_east,Far East,0.3723723590373993,0.325,0.7703703703703704,0.45714285714285713
random_forest_full,Random Forest,full features,test_2021,central_asia,Central Asia,0.3723723590373993,0.19765395894428153,0.7464008859357697,0.3125434732204962
random_forest_full,Random Forest,full features,test_2021,europe,Europe,0.3723723590373993,0.22727272727272727,0.2538370720188902,0.23982152816508645
random_forest_full,Random Forest,full features,test_2022,global,Global,0.3723723590373993,0.24847441714911594,0.6451350802356287,0.35876870940412314
random_forest_full,Random Forest,full features,test_2022,eastern_siberia,Eastern Siberia,0.3723723590373993,0.17628826036419992,0.625,0.2750075551526141
random_forest_full,Random Forest,full features,test_2022,far_east,Far East,0.3723723590373993,0.25457875457875456,0.7239583333333334,0.37669376693766937
random_forest_full,Random Forest,full features,test_2022,central_asia,Central Asia,0.3723723590373993,0.18539934947596676,0.7349570200573066,0.2961038961038961
random_forest_full,Random Forest,full features,test_2022,europe,Europe,0.3723723590373993,0.22321428571428573,0.4581151832460733,0.30017152658662094
random_forest_full,Random Forest,full features,test_2023,global,Global,0.3723723590373993,0.29700085689802913,0.7536967236880255,0.4260951522353809
random_forest_full,Random Forest,full features,test_2023,eastern_siberia,Eastern Siberia,0.3723723590373993,0.15923661845832712,0.7677929547088426,0.2637688318103235
random_forest_full,Random Forest,full features,test_2023,far_east,Far East,0.3723723590373993,0.33724340175953077,0.6906906906906907,0.45320197044334976
random_forest_full,Random Forest,full features,test_2023,central_asia,Central Asia,0.3723723590373993,0.1377702416278084,0.7907542579075426,0.23465703971119134
random_forest_full,Random Forest,full features,test_2023,europe,Europe,0.3723723590373993,0.231433506044905,0.27125506072874495,0.24976700838769805
random_forest_full,Random Forest,full features,test_2024,global,Global,0.3723723590373993,0.3283053365329677,0.6290781694766805,0.4314461630875507
random_forest_full,Random Forest,full features,test_2024,eastern_siberia,Eastern Siberia,0.3723723590373993,0.3709936575052854,0.7088382614315721,0.487065615632286
random_forest_full,Random Forest,full features,test_2024,far_east,Far East,0.3723723590373993,0.30060422960725075,0.6677852348993288,0.41458333333333336
random_forest_full,Random Forest,full features,test_2024,central_asia,Central Asia,0.3723723590373993,0.07632311977715878,0.732620320855615,0.13824419778002017
random_forest_full,Random Forest,full features,test_2024,europe,Europe,0.3723723590373993,0.23970588235294119,0.3306288032454361,0.27791986359761295
random_forest_full,Random Forest,full features,test_2025,global,Global,0.3723723590373993,0.26771013314361214,0.6955373646686032,0.3866138265081462
random_forest_full,Random Forest,full features,test_2025,eastern_siberia,Eastern Siberia,0.3723723590373993,0.35055957867017773,0.8722358722358723,0.5001173984503404
random_forest_full,Random Forest,full features,test_2025,far_east,Far East,0.3723723590373993,0.3657587548638132,0.6861313868613139,0.47715736040609136
random_forest_full,Random Forest,full features,test_2025,central_asia,Central Asia,0.3723723590373993,0.09022556390977443,0.5131578947368421,0.15346778160354158
random_forest_full,Random Forest,full features,test_2025,europe,Europe,0.3723723590373993,0.22734254992319508,0.23417721518987342,0.23070927513639908
random_forest_full,Random Forest,full features,test_2021-2023,global,Global,0.3723723590373993,0.41995573839490585,0.8452709534610444,0.5611269343105418
random_forest_full,Random Forest,full features,test_2021-2023,eastern_siberia,Eastern Siberia,0.3723723590373993,0.4778771050611766,0.9351917299876303,0.6325335405025846
random_forest_full,Random Forest,full features,test_2021-2023,far_east,Far East,0.3723723590373993,0.3088865096359743,0.7257861635220125,0.4333458505444987
random_forest_full,Random Forest,full features,test_2021-2023,central_asia,Central Asia,0.3723723590373993,0.17713214620431114,0.7514910536779325,0.28668941979522183
random_forest_full,Random Forest,full features,test_2021-2023,europe,Europe,0.3723723590373993,0.22693806842789085,0.3041207196749855,0.25992063492063494
random_forest_full,Random Forest,full features,test_2021-2025,global,Global,0.3723723590373993,0.38924094500663403,0.7939370683039141,0.5223775480373136
random_forest_full,Random Forest,full features,test_2021-2025,eastern_siberia,Eastern Siberia,0.3723723590373993,0.4451196964581424,0.88547030415454,0.5924293325915306
random_forest_full,Random Forest,full features,test_2021-2025,far_east,Far East,0.3723723590373993,0.31216361679224974,0.7073170731707317,0.43315907393577296
random_forest_full,Random Forest,full features,test_2021-2025,central_asia,Central Asia,0.3723723590373993,0.14966832504145938,0.7211346384338794,0.24788848451555312
random_forest_full,Random Forest,full features,test_2021-2025,europe,Europe,0.3723723590373993,0.22939560439560439,0.293188202247191,0.2573982737361282
ablation_full,CatBoost,all features,validation,global,Global,0.4920829446562272,0.40976393941957867,0.6720321931589537,0.5091061995742556
ablation_full,CatBoost,all features,test,global,Global,0.4920829446562272,0.3866930421881538,0.8211818879508825,0.5257917264745057
ablation_full,CatBoost,all features,test,eastern_siberia,Eastern Siberia,0.4920829446562272,0.43778106373572767,0.9184763488662168,0.5929428282369459
ablation_full,CatBoost,all features,test,far_east,Far East,0.4920829446562272,0.30345572354211664,0.6853658536585366,0.42065868263473055
ablation_full,CatBoost,all features,test,central_asia,Central Asia,0.4920829446562272,0.1343710860619073,0.600079904115062,0.2195745925005482
ablation_full,CatBoost,all features,test,europe,Europe,0.4920829446562272,0.22818944029005211,0.3535814606741573,0.2773722627737226
ablation_full,CatBoost,all features,test_2021,global,Global,0.4920829446562272,0.5139414256268545,0.9159534958824479,0.6584350198052843
ablation_full,CatBoost,all features,test_2021,eastern_siberia,Eastern Siberia,0.4920829446562272,0.5833057104113304,0.978169690231947,0.7308113414127685
ablation_full,CatBoost,all features,test_2021,far_east,Far East,0.4920829446562272,0.3344103392568659,0.7666666666666667,0.46569178852643417
ablation_full,CatBoost,all features,test_2021,central_asia,Central Asia,0.4920829446562272,0.17363896848137536,0.6710963455149501,0.27589346687912586
ablation_full,CatBoost,all features,test_2021,europe,Europe,0.4920829446562272,0.3008356545961003,0.3825265643447462,0.3367983367983368
ablation_full,CatBoost,all features,test_2022,global,Global,0.4920829446562272,0.2345258375922771,0.5872435506804794,0.33518840579710146
ablation_full,CatBoost,all features,test_2022,eastern_siberia,Eastern Siberia,0.4920829446562272,0.17444101773323054,0.6215659340659341,0.2724262492474413
ablation_full,CatBoost,all features,test_2022,far_east,Far East,0.4920829446562272,0.25675675675675674,0.59375,0.3584905660377358
ablation_full,CatBoost,all features,test_2022,central_asia,Central Asia,0.4920829446562272,0.15866666666666668,0.5114613180515759,0.24219810040705564
ablation_full,CatBoost,all features,test_2022,europe,Europe,0.4920829446562272,0.15855354659248957,0.29842931937172773,0.20708446866485014
ablation_full,CatBoost,all features,test_2023,global,Global,0.4920829446562272,0.29749973057441537,0.8003769208466223,0.43376807039597737
ablation_full,CatBoost,all features,test_2023,eastern_siberia,Eastern Siberia,0.4920829446562272,0.16270566727605118,0.8317757009345794,0.27217125382262997
ablation_full,CatBoost,all features,test_2023,far_east,Far East,0.4920829446562272,0.36363636363636365,0.7687687687687688,0.49373191899710706
ablation_full,CatBoost,all features,test_2023,central_asia,Central Asia,0.4920829446562272,0.12931034482758622,0.8029197080291971,0.22274721565980427
ablation_full,CatBoost,all features,test_2023,europe,Europe,0.4920829446562272,0.22280471821756226,0.3441295546558704,0.27048528241845665
ablation_full,CatBoost,all features,test_2024,global,Global,0.4920829446562272,0.3396457832507482,0.7579373768338078,0.46908561168140395
ablation_full,CatBoost,all features,test_2024,eastern_siberia,Eastern Siberia,0.4920829446562272,0.3724354850239474,0.8418161253837454,0.5164040043611855
ablation_full,CatBoost,all features,test_2024,far_east,Far East,0.4920829446562272,0.24935400516795866,0.6476510067114094,0.36007462686567165
ablation_full,CatBoost,all features,test_2024,central_asia,Central Asia,0.4920829446562272,0.05993930197268589,0.42245989304812837,0.10498338870431893
ablation_full,CatBoost,all features,test_2024,europe,Europe,0.4920829446562272,0.17659574468085107,0.3367139959432049,0.2316817864619679
ablation_full,CatBoost,all features,test_2025,global,Global,0.4920829446562272,0.27078409207686777,0.695801425930816,0.3898505696108892
ablation_full,CatBoost,all features,test_2025,eastern_siberia,Eastern Siberia,0.4920829446562272,0.34100555011426703,0.8554463554463555,0.4876283846872082
ablation_full,CatBoost,all features,test_2025,far_east,Far East,0.4920829446562272,0.3080168776371308,0.5328467153284672,0.39037433155080214
ablation_full,CatBoost,all features,test_2025,central_asia,Central Asia,0.4920829446562272,0.08290816326530612,0.4276315789473684,0.1388888888888889
ablation_full,CatBoost,all features,test_2025,europe,Europe,0.4920829446562272,0.2549234135667396,0.3686708860759494,0.3014230271668823
ablation_full,CatBoost,all features,test_2021-2023,global,Global,0.4920829446562272,0.4145054242076925,0.8499439783565162,0.557248694312308
ablation_full,CatBoost,all features,test_2021-2023,eastern_siberia,Eastern Siberia,0.4920829446562272,0.47091284847418874,0.946236084113801,0.6288608338226659
ablation_full,CatBoost,all features,test_2021-2023,far_east,Far East,0.4920829446562272,0.3265421618562535,0.7257861635220125,0.45042935206869633
ablation_full,CatBoost,all features,test_2021-2023,central_asia,Central Asia,0.4920829446562272,0.15593342981186686,0.6426441351888668,0.2509704968944099
ablation_full,CatBoost,all features,test_2021-2023,europe,Europe,0.4920829446562272,0.23759280969128566,0.3528728961114335,0.28397944885567494
ablation_full,CatBoost,all features,test_2021-2025,global,Global,0.4920829446562272,0.3866930421881538,0.8211818879508825,0.5257917264745057
ablation_full,CatBoost,all features,test_2021-2025,eastern_siberia,Eastern Siberia,0.4920829446562272,0.43778106373572767,0.9184763488662168,0.5929428282369459
ablation_full,CatBoost,all features,test_2021-2025,far_east,Far East,0.4920829446562272,0.30345572354211664,0.6853658536585366,0.42065868263473055
ablation_full,CatBoost,all features,test_2021-2025,central_asia,Central Asia,0.4920829446562272,0.1343710860619073,0.600079904115062,0.2195745925005482
ablation_full,CatBoost,all features,test_2021-2025,europe,Europe,0.4920829446562272,0.22818944029005211,0.3535814606741573,0.2773722627737226
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,validation,global,Global,0.4820661726878472,0.26900726659242025,0.8463192950808298,0.4082500104589382
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test,global,Global,0.4820661726878472,0.22527276925741335,0.9457325200953266,0.3638715994125463
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test,eastern_siberia,Eastern Siberia,0.4820661726878472,0.31074898785425104,0.9819298301723862,0.47209515096065874
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test,far_east,Far East,0.4820661726878472,0.1370379683178275,0.8861788617886179,0.23736933797909407
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test,central_asia,Central Asia,0.4820661726878472,0.06906824641303975,0.8058330003995205,0.12723143884438276
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test,europe,Europe,0.4820661726878472,0.09076382230744647,0.797752808988764,0.1629842180774749
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021,global,Global,0.4820661726878472,0.37111831985501287,0.983691264330696,0.5389183152167903
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021,eastern_siberia,Eastern Siberia,0.4820661726878472,0.5015272616199155,0.9956541512961746,0.6670503597122303
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021,far_east,Far East,0.4820661726878472,0.14369158878504673,0.9111111111111111,0.248234106962664
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021,central_asia,Central Asia,0.4820661726878472,0.11618081960287284,0.9136212624584718,0.20614692653673164
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021,europe,Europe,0.4820661726878472,0.1227460711331679,0.8760330578512396,0.21532211259431225
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2022,global,Global,0.4820661726878472,0.13128241244637942,0.8330286410725167,0.22681894859102347
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2022,eastern_siberia,Eastern Siberia,0.4820661726878472,0.1227894257064722,0.9251373626373627,0.21680347658136165
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2022,far_east,Far East,0.4820661726878472,0.11678832116788321,0.9166666666666666,0.20718069452619187
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2022,central_asia,Central Asia,0.4820661726878472,0.0878561736770692,0.7421203438395415,0.15711252653927812
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2022,europe,Europe,0.4820661726878472,0.06374407582938389,0.7041884816753927,0.11690569317687961
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2023,global,Global,0.4820661726878472,0.16290550070521861,0.9376630907509423,0.2775846530191837
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2023,eastern_siberia,Eastern Siberia,0.4820661726878472,0.09426987060998152,0.9532710280373832,0.17157275021026072
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2023,far_east,Far East,0.4820661726878472,0.18356643356643357,0.9459459459459459,0.3074670571010249
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2023,central_asia,Central Asia,0.4820661726878472,0.05453917846047635,0.7688564476885644,0.10185334407735697
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2023,europe,Europe,0.4820661726878472,0.07054848966613672,0.7186234817813765,0.12848353239232718
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,global,Global,0.4820661726878472,0.2045147369169848,0.9442741405736808,0.33621143313777846
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,eastern_siberia,Eastern Siberia,0.4820661726878472,0.2823638470451912,0.9843270318306673,0.4388416654660712
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,far_east,Far East,0.4820661726878472,0.14531878230901782,0.8489932885906041,0.24816086316821973
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,central_asia,Central Asia,0.4820661726878472,0.0236664162283997,0.6737967914438503,0.0457267283614589
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2024,europe,Europe,0.4820661726878472,0.07574340751823452,0.821501014198783,0.1386986301369863
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,global,Global,0.4820661726878472,0.11223016636876117,0.862160021124901,0.198607013595304
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,eastern_siberia,Eastern Siberia,0.4820661726878472,0.17313802991552352,0.9148239148239148,0.29116976213750406
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,far_east,Far East,0.4820661726878472,0.0782472613458529,0.7299270072992701,0.1413427561837456
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,central_asia,Central Asia,0.4820661726878472,0.04559748427672956,0.7631578947368421,0.08605341246290801
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2025,europe,Europe,0.4820661726878472,0.1141750227894257,0.7927215189873418,0.199601593625498
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,global,Global,0.4820661726878472,0.25575573010841635,0.9547454431175362,0.40343887849603915
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,eastern_siberia,Eastern Siberia,0.4820661726878472,0.34787475513821087,0.9885138717087825,0.5146392511327308
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,far_east,Far East,0.4820661726878472,0.14934143870314084,0.9270440251572327,0.25724258289703317
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,central_asia,Central Asia,0.4820661726878472,0.08828694587834601,0.8245526838966203,0.15949622650579243
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2023,europe,Europe,0.4820661726878472,0.0892985552722756,0.7928032501450958,0.16051703877790835
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,global,Global,0.4820661726878472,0.22527276925741335,0.9457325200953266,0.3638715994125463
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,eastern_siberia,Eastern Siberia,0.4820661726878472,0.31074898785425104,0.9819298301723862,0.47209515096065874
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,far_east,Far East,0.4820661726878472,0.1370379683178275,0.8861788617886179,0.23736933797909407
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,central_asia,Central Asia,0.4820661726878472,0.06906824641303975,0.8058330003995205,0.12723143884438276
ablation_weather_only,Weather-only CatBoost,meteorology/history features only,test_2021-2025,europe,Europe,0.4820661726878472,0.09076382230744647,0.797752808988764,0.1629842180774749
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,validation,global,Global,0.4773367906247884,0.2581589449587748,0.8841670713938805,0.3996330908178625
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test,global,Global,0.4773367906247884,0.2130441354292624,0.9109342812133941,0.34532550358693237
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test,eastern_siberia,Eastern Siberia,0.4773367906247884,0.31001721609385957,0.9329964499312374,0.46539305228732103
ablation_fwi_only,FWI-only CatBoost,fire-weather variables only,test,far_east,Far East,0.4773367906247884,0.19054002297970127,0.8089430894308943,0.30843149411035337
