experiment_id,experiment_type,evaluation_type,is_primary,model,feature_set,split,region,region_display,support,positives,predicted_positives,positive_rate,predicted_positive_rate,threshold,precision,recall,f1,average_precision,roc_auc,brier_score,precision_error,recall_error,f1_error,average_precision_error,roc_auc_error,brier_score_error
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2023,europe,Europe,10456,494,3628,0.04724560061208875,0.3469778117827085,1.0,0.1221058434399118,0.8967611336032388,0.21494420184376517,0.11610996627340145,0.7945345145561231,0.316220464691077,0.0008876696018678846,0.01574529269848583,0.0018283754020237152,0.0009291314546183903,0.001488648728830145,0.0008610017027633575
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2024,global,Global,65063,9134,39005,0.1403870095138558,0.5994958732305612,1.0,0.21771567747724652,0.9297131596233852,0.352811649598039,0.2145016794943452,0.6970638532009423,0.4861679155513057,0.0013382228645239704,0.001259093271343537,0.0018473745341335412,0.0012042402563842347,0.0019513895065318624,0.004192321107367292
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2024,eastern_siberia,Eastern Siberia,26660,6189,20303,0.23214553638409602,0.7615528882220555,1.0,0.29542432152883813,0.9691387946356439,0.45281594443605616,0.29443749633421434,0.6368662133433991,0.5506430218400409,5.411029361625978e-06,0.00015229523609443991,2.295022063030036e-05,9.190873239808547e-05,0.0002192150936946022,6.9053494032038e-05
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2024,far_east,Far East,2229,298,1703,0.13369223867205024,0.7640197397936295,1.0,0.17439812096300647,0.9966442953020134,0.29685157421289354,0.17438926124525156,0.6346643773960009,0.6402948811969966,0.0010540129945023555,0.004745683095211722,0.0017369298579140997,0.0010633844885258063,0.0027070791969838947,0.004145107279567635
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2024,central_asia,Central Asia,9003,187,5238,0.020770854159724537,0.5818060646451183,1.0,0.03340969835815197,0.9358288770053476,0.06451612903225806,0.03306026865971832,0.6875379111387172,0.5686735719112878,0.00010773183327173712,0.003781319685489574,0.00020985948968887155,0.00030292565061549285,0.0040768425148116,0.00025778722285917457
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2024,europe,Europe,10472,493,3801,0.04707792207792208,0.3629679144385027,1.0,0.10313075506445672,0.795131845841785,0.18258034466697717,0.09360329689615846,0.734097791975725,0.3423744647704843,0.001329081072321426,0.014342936738063786,0.002457185489244796,0.001426299183376001,0.004072120575152478,0.000576932974891425
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2025,global,Global,49672,3787,28524,0.07624013528748591,0.5742470607183121,1.0,0.12684055532183425,0.9553736466860312,0.223948500510662,0.12521403665031305,0.707784932877883,0.5171266693412921,0.0008241947932382917,0.010200884712199373,0.001564031197295851,0.0012772072004492688,0.004517351804940718,0.0009526511967383395
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2025,eastern_siberia,Eastern Siberia,19162,2442,12890,0.12743972445464982,0.6726855234317921,1.0,0.18626842513576417,0.9832104832104832,0.3132011479259066,0.18559295788762462,0.6783447268495116,0.5635481978707475,8.428382086579041e-05,0.0043434077468460916,0.00010114717640279801,7.271766236255181e-05,0.0004469311153223308,0.0025196851380128384
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2025,far_east,Far East,1744,137,1057,0.07855504587155963,0.6060779816513762,1.0,0.12204351939451277,0.9416058394160584,0.21608040201005024,0.11978168796528603,0.681075949654568,0.5477738344046614,0.0028221692711449566,0.041290906930601265,0.005514919121308615,0.003904410736477091,0.015602926716619501,0.004535557517846799
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2025,central_asia,Central Asia,7618,304,4862,0.039905487004463114,0.6382252559726962,1.0,0.058823529411764705,0.9407894736842105,0.11072396438250097,0.05806990410034289,0.6604425722838679,0.6071392263516703,0.00038419544479342945,0.0023260091486399467,0.0006634958886034261,0.00046536767983867776,0.0030350380516878717,0.005335399063517096
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2025,europe,Europe,8878,632,3937,0.07118720432529849,0.44345573327325977,1.0,0.14224028448056897,0.8860759493670886,0.2451302254322609,0.13613537456393682,0.7440230898295145,0.3972361692354063,0.0020521479937294952,0.004475359374598426,0.003219308377043734,0.0026134552701197124,0.006669756269013234,0.005668212240252541
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2023,global,Global,206438,36593,129277,0.17725903176740718,0.6262267605770255,1.0,0.27728830341050614,0.9796135872981171,0.4322300596852957,0.27611618570464386,0.7163131355431501,0.4633926865883284,0.0011179718870367567,0.0035903870412857712,0.0017073537156331255,0.0013817365377693737,0.002234145883469188,0.0018407900536133244
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2023,eastern_siberia,Eastern Siberia,82438,22636,61325,0.2745821101919018,0.7438923797277954,1.0,0.3667509172441908,0.993594274606821,0.5357487404866546,0.36633886343110406,0.6722886204069354,0.4801219644683484,0.00025875202461329714,0.0012875214515414685,8.849109999456035e-05,0.00022615562014282296,0.0002927540504786908,0.0007479308933905456
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2023,far_east,Far East,6484,795,4585,0.12260950030845158,0.7071252313386799,1.0,0.1703380588876772,0.9823899371069182,0.2903345724907063,0.1698142156586915,0.6575308633786265,0.6007231893392043,0.0026406989773888417,0.005336654952351301,0.0040683163126593236,0.002751183085814507,0.006795346893097744,0.007133773918834091
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2023,central_asia,Central Asia,29340,2012,18262,0.06857532379004772,0.6224267211997273,1.0,0.10497207315737597,0.9527833001988072,0.1891092039064812,0.10397174608895256,0.6807461819393941,0.5638923987310683,0.0004719546528205136,0.0030923037078128377,0.0008267710182149479,0.00046295063336415117,0.0015211407366648737,0.0006216251689467635
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2023,europe,Europe,32712,1723,12268,0.052671802396674,0.37503056982147226,1.0,0.12813824584284317,0.9123621590249564,0.2247158887856479,0.12328690946953086,0.7897587440787173,0.3377659701993749,0.0003852454167906888,0.0013430328227664236,0.000632597570953774,0.00013333852071840778,0.0016430833816290808,0.00017594212841408934
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2025,global,Global,321173,49514,196806,0.15416613476226207,0.6127725556008755,1.0,0.2436765139274209,0.9685543482651371,0.389387788242936,0.24198571085052614,0.7124738799518786,0.4763168711036003,0.00026442111515779355,0.0036697075896804042,3.842592306433508e-05,0.0002737937194192733,0.0004116408857875208,0.0019977122148166263
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2025,eastern_siberia,Eastern Siberia,128260,31267,94518,0.24377826290347732,0.7369249961016685,1.0,0.3268160562009353,0.9879425592477692,0.4911555431887745,0.3262099307667461,0.6664937603668432,0.507244254145458,6.263601497007413e-05,0.0,7.075068747817992e-05,2.0109455088344115e-05,0.00010156231898790306,0.0009347724744924196
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2025,far_east,Far East,10457,1230,7345,0.11762455771253706,0.7024003060151095,1.0,0.16432947583390062,0.9813008130081301,0.2815160349854227,0.16372479738420723,0.6585084776825876,0.6003274377991046,0.0009962400547881486,0.0017246506858208492,0.0015334662161871836,0.0010337951802805037,0.002664732036675641,0.003898104970940795
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2025,central_asia,Central Asia,45961,2503,28362,0.05445921542177063,0.6170884010356606,1.0,0.08384458077709611,0.9500599280862965,0.1540903936497651,0.08299014271466568,0.6796518392113273,0.5719970795464392,0.0007781195705011778,0.0006493175217506866,0.0013212938770847595,0.0008333761822090393,0.0036123973954773876,0.004764078331525692
logistic_regression_full,main_model_comparison,legacy_sampled_case_control,False,Logistic Regression (linear SGD),full features,test_2021-2025,europe,Europe,52062,2848,20006,0.05470400676116938,0.3842725980561638,1.0,0.12616215135459363,0.8862359550561798,0.22088037105101951,0.11991789968584869,0.7718643929481562,0.3488342461432599,0.0005928439862698171,0.01034159826232615,0.0012291276917647267,0.0010624624353485223,0.0033022441928308743,0.002051038356036652
